name,rating,review_count,price,latitude,longitude,address,city,state,categories
Tuyen’s Asian Bistro,4.5,91,$$,35.14699352747074,-90.01439880071963,"288 N Cleveland St, Memphis, TN 38104",Memphis,TN,Vietnamese
ACRE,4.0,144,$$$,35.112386713220076,-89.90721267055223,"690 S Perkins Rd, Memphis, TN 38117",Memphis,TN,"New American, Southern, Desserts"
Kountry Cookin',4.3,69,$$,35.0546698419808,-90.0265856466942,"1128 Winchester Rd, Memphis, TN 38118",Memphis,TN,New American
Silly Goose,3.6,162,$$,35.1413380382931,-90.0539590000492,"100 Peabody Pl, Ste 190, Memphis, TN 38103",Memphis,TN,"Lounges, Cocktail Bars, Pizza"
Arnolds BAR-B-QUE & Grill,4.5,221,$$,35.14292,-90.04546,"337 Madison Ave, Ste 2, Memphis, TN 38103",Memphis,TN,"Barbeque, American"
Lafayette's Music Room,4.0,462,$$,35.1365119,-89.9904167,"2119 Madison Ave, Memphis, TN 38104",Memphis,TN,"Music Venues, Bars, Sandwiches"
Hive Bagel & Deli,4.1,66,,35.13877368154693,-90.057031,"276 South Front St, Ste 105, Memphis, TN 38103",Memphis,TN,"Bagels, Delis, Bakeries"
CIMAS,3.5,19,,35.140796015360955,-90.05667376101998,"33 Beale St, Memphis, TN 38103",Memphis,TN,Latin American
Louis Connelly's Bar,0.0,0,,35.13322,-90.01662,"322 S Cleveland St, Memphis, TN 38104",Memphis,TN,
Slim and Husky's Pizza,4.0,137,$$,35.13982,-90.04001,"634 Union Ave, Memphis, TN 38103",Memphis,TN,Pizza
Gay Hawk Restaurant,4.3,9,,35.1283340454102,-90.0473937988281,"685 S Danny Thomas Blvd, Memphis, TN 38126",Memphis,TN,Soul Food
Bari Ristorante,3.8,162,$$$,35.13166476826257,-89.99010927275307,"524 S Cooper St, Memphis, TN 38104",Memphis,TN,Italian
Soul Fish Cafe,4.3,553,$$,35.1222076416016,-89.9905776977539,"862 S Cooper St, Memphis, TN 38104",Memphis,TN,"Southern, Seafood, Soul Food"
Complicated Pilgrim,3.6,62,,35.13593866950951,-89.9904291741308,"21 S Cooper St, Memphis, TN 38104",Memphis,TN,"New American, Burgers, Cocktail Bars"
Terrace at the River Inn,3.6,120,$$,35.16092,-90.05427,"50 Harbor Town Sq, Memphis, TN 38103",Memphis,TN,"Cocktail Bars, Tapas Bars"
Boscos Restaurant & Brewing Company,3.6,433,$$,35.1369132995605,-89.9905166625977,"2120 Madison Ave, Memphis, TN 38104",Memphis,TN,"New American, Brewpubs, Venues & Event Spaces"
Hammer & Ale,4.6,66,$,35.1204681396484,-89.9913787841797,"921 S Cooper St, Memphis, TN 38104",Memphis,TN,"Sandwiches, Beer Bar"
Arcade Restaurant,3.1,966,$$,35.132683,-90.058811,"540 S Main St, Memphis, TN 38103",Memphis,TN,"Diners, Breakfast & Brunch"
Young Avenue Deli,3.3,382,$$,35.119455728944,-89.991555846173,"2119 Young Ave, Memphis, TN 38104",Memphis,TN,"Delis, Bars, Music Venues"
Tug's Casual Dining,3.0,271,$$,35.16129865220555,-90.05500555010573,"50 Harbor Town Sq, Memphis, TN 38103",Memphis,TN,"New American, Burgers, Cocktail Bars"
Maciel's Tortas & Tacos,4.4,95,$$,35.123283,-89.990609,"820 Cooper St, Memphis, TN 38104",Memphis,TN,Mexican
Char Restaurant,4.1,396,$$,35.119553,-89.946042,"431 S Highland St, Ste 120, Memphis, TN 38111",Memphis,TN,"Seafood, Steakhouses, Cocktail Bars"
Elvis Presley's Memphis,4.4,7,$$$,35.1404,-90.0537,"126 Beale St, Memphis, TN 38103",Memphis,TN,"Southern, Barbeque, Arts & Entertainment"
Wahlburgers,2.4,338,$$,35.15517,-90.05206,"1 Bass Pro Dr, Memphis, TN 38105",Memphis,TN,"Burgers, American"
Subarashi,4.5,48,,35.117402718458,-89.94610369205475,"521 S Highland St, Memphis, TN 38111",Memphis,TN,"Poke, Bubble Tea, Ramen"
Memphis Chess Club,3.9,52,,35.144044,-90.049646,"195 Madison Ave, Memphis, TN 38103",Memphis,TN,"Coffee & Tea, Cafes, Pizza"
Lew's Blew Note Bar & Grill,4.0,66,$,35.1391979,-90.0497271,"341 Beale St, Memphis, TN 38103",Memphis,TN,"Bars, American"
The Rockin Chair,3.0,2,,35.104261,-90.020137,"1542 Elvis Presley Blvd, Memphis, TN 38106",Memphis,TN,"Soul Food, Southern, Music Venues"
Tastin Round Town,4.9,27,,35.1402222,-90.0521384,"175 Peabody Pl, Memphis, TN 38103",Memphis,TN,"Food Tours, Restaurants, Historical Tours"
South Memphis Grocery,4.4,7,$,35.0864105,-90.0633698,"9 W Mallory Ave, Memphis, TN 38109",Memphis,TN,"Grocery, Soul Food, Sandwiches"
Mesquite Chop House,3.3,138,$$$,35.14349,-90.05388,"88 Union Ave, Memphis, TN 38103",Memphis,TN,"Steakhouses, Seafood"
Rhodes Dining,1.3,4,$,35.1541849298534,-89.9909129285584,"2000 North Pkwy, Memphis, TN 38112",Memphis,TN,"Venues & Event Spaces, Colleges & Universities, Diners"
Stickem,4.6,45,,35.13801139070242,-90.00159985215043,"1788 Madison Ave, Memphis, TN 38104",Memphis,TN,"Kebab, Chicken Wings, Seafood"
Chukis Tacos 2,4.7,57,,35.12751281630754,-89.94719702945898,"3445 Poplar Ave, Ste 1, Memphis, TN 38111",Memphis,TN,Mexican
Shroomlicious Meals,4.2,24,,35.1493935,-90.012945,"394 N Watkins St, Memphis, TN 38104",Memphis,TN,Vegan
The Blue Monkey,3.5,107,$$,35.1334534,-90.060936,"513 S Front St, Memphis, TN 38103",Memphis,TN,"Bars, New American"
Felicia Suzanne's Restaurant,3.7,3,,35.13604428526526,-90.05804163235034,"383 S Main St, Memphis, TN 38103",Memphis,TN,"New American, Diners, Wine Bars"
Cozy Corner Restaurant,4.3,460,$$,35.155188,-90.034244,"735 N Pkwy, Memphis, TN 38105",Memphis,TN,Barbeque
Al's Tasty Burger Inn,5.0,2,,35.1319504,-90.0303421,"942 E Eh Crump Blvd, Memphis, TN 38104",Memphis,TN,Restaurants
The Crazy Coop,3.3,3,,35.1451650408017,-90.05311993361205,"3 S Main St, Memphis, TN 38103",Memphis,TN,"Chicken Wings, Chicken Shop, Sandwiches"
Davinchi Xcix,0.0,0,,35.13806,-90.05676,"299 S Main St, Memphis, TN 38103",Memphis,TN,Restaurants
The Kitchen Restaurant,4.0,43,$,35.1583478131812,-90.0105249881744,"3275 Austin Peay Hwy, Memphis, TN 38128",Memphis,TN,"New American, American"
M and M kitchen,4.2,11,,35.12347,-90.0203,"1249 Heistan Pl, Memphis, TN 38104",Memphis,TN,"Pop-Up Restaurants, African"
Wild Bill's,4.4,35,$,35.164460726314495,-90.00466214112465,"1580 Vollintine Ave, Memphis, TN 38107",Memphis,TN,"Bars, New American"
Tokyo Grill,4.2,42,,35.14427383748394,-90.01380007507889,"1400 Poplar Ave, Memphis, TN 38104",Memphis,TN,"Japanese, Sushi Bars"
Luna Bar and Restaurant,3.7,11,,35.1442003349605,-90.0502401217818,"179 Madison Ave, Memphis, TN 38103",Memphis,TN,"New American, Breakfast & Brunch, Bars"
Flying Sobie's,5.0,2,,35.15316102689582,-90.05545358418884,"Memphis, TN 38103",Memphis,TN,"Sandwiches, Burgers, American"
Payne's Bar-B-Que,4.4,357,$,35.11817,-90.00306,"1762 Lamar Ave, Memphis, TN 38114",Memphis,TN,Barbeque
Sunday Brunch at the Peabody,3.1,16,$$$,35.1425799,-90.0517489,"159 Union Ave, Memphis, TN 38103",Memphis,TN,Breakfast & Brunch
Bayou Bar & Grill,3.4,387,$$,35.137031102492045,-89.99159591386274,"2094 Madison Ave, Memphis, TN 38104",Memphis,TN,"Cajun/Creole, Breakfast & Brunch, Sports Bars"
Tin Roof,3.3,132,$$,35.1392784,-90.0505905,"315 Beale St, Memphis, TN 38103",Memphis,TN,"American, Bars, Music Venues"
Island Paradise Takeout,4.6,10,,35.14916033594679,-89.92804691327888,"5280 Summer Ave, Memphis, TN 38122",Memphis,TN,"Food Trucks, Caribbean"
Rumba Room,4.5,40,$$,35.1379435,-90.0566342,"303 S Main St, Memphis, TN 38103",Memphis,TN,"Dance Clubs, Latin American"
Fabulous Flavors & FRIENDS,4.8,26,,35.06031,-89.99496,"2063 East Brooks Rd, Memphis, TN 38116",Memphis,TN,"Chicken Wings, Soul Food, Waffles"
Four Way Restaurant,4.1,233,$,35.11975,-90.03861,"998 Mississippi Blvd, Memphis, TN 38126",Memphis,TN,"Soul Food, Desserts, Sandwiches"
Renee's Sandwich Shop,4.1,24,$,35.13301,-90.05537,"202 E Ge Patterson Ave, Memphis, TN 38103",Memphis,TN,"Sandwiches, Breakfast & Brunch, Burgers"
Bloom Bakery & Cafe,5.0,3,,35.14323643582884,-90.05262112710247,"61 S 2nd St, Memphis, TN 38103",Memphis,TN,"Bakeries, Cafes, Bubble Tea"
Automatic Slim's,3.3,523,$$,35.1427459716797,-90.0526962280273,"83 S 2nd St, Memphis, TN 38103",Memphis,TN,"New American, Breakfast & Brunch"
C-Lou Patton House Of The Finest Quiches,4.9,9,$$,35.1400256007975,-90.0385226825606,"648 Marshall Ave, Memphis, TN 38103",Memphis,TN,Restaurants
Tekila Mexican Cuisine,3.2,81,,35.136106,-90.01372,"1433 Union Ave, Memphis, TN 38104",Memphis,TN,"Steakhouses, Mexican, Cocktail Bars"
Wet Willie's,3.8,163,$$,35.1394312083721,-90.0511986762285,"209 Beale St, Memphis, TN 38103",Memphis,TN,"American, Bars"
Fries Guys,4.0,3,,35.146913350027,-89.9687153846025,"2783 Broad Ave, Memphis, TN 38112",Memphis,TN,"Food Trucks, American"
Soi Number 9,4.8,16,,35.1411401,-90.02998,"920 Madison Ave, Memphis, TN 38103",Memphis,TN,"Food Trucks, Thai"
Pho House,3.9,34,,35.14214,-90.01818,"1278 Jefferson Ave, Memphis, TN 38104",Memphis,TN,Vietnamese
Memphis Toast,4.8,12,,35.15737353372977,-90.02665893305996,"954 Jackson Ave, Memphis, TN 38107-4146",Memphis,TN,"Breakfast & Brunch, Coffee & Tea, Sandwiches"
Chase The Taste,0.0,0,,35.109324,-90.024471,"1137 S Pkwy E, Memphis, TN 38106",Memphis,TN,"New American, Burgers, Chicken Wings"
Delta's Kitchen,3.2,61,$$,35.0504939,-90.0248802,"3600 Elvis Presley Blvd, Memphis, TN 38116",Memphis,TN,"Southern, New American"
Memphis Pyramid Dining,3.3,10,,35.15517,-90.05206,"1 Bass Pro Dr, Memphis, TN 38105",Memphis,TN,"New American, Cocktail Bars"
Kwik Chek,4.2,317,$,35.1369433,-89.9942878,"2013 Madison Ave, Memphis, TN 38104",Memphis,TN,"Mediterranean, Korean, Sandwiches"
BT Bistro,4.5,10,,35.142651176726886,-90.02732628877524,"80 N Pauline St, Memphis, TN 38105",Memphis,TN,"Burgers, Wraps, Sandwiches"
Pop's Hot Tamales,4.7,43,,35.1082151,-89.9802712,"2467 Park Ave, Memphis, TN 38114",Memphis,TN,Mexican
Art House Cafe,4.7,13,,35.119083,-90.03888,"1023 Mississippi Blvd, Memphis, TN 38126",Memphis,TN,"Salad, Soul Food, Chicken Wings"
INDIA KITCHEN,4.5,6,,35.11574,-89.94303,"3573 Southern Ave, Memphis, TN 38111",Memphis,TN,"Indian, Beer Bar"
Vietnam Restaurant,3.9,122,$,35.1407997588325,-90.0158097901231,"74 N Cleveland St, Memphis, TN 38104",Memphis,TN,Vietnamese
Fino's from the Hill,4.0,124,$,35.137557,-89.9995147,"1853 Madison Ave, Memphis, TN 38104",Memphis,TN,"Italian, Pizza, Breakfast & Brunch"
Dino's Grill,4.1,132,$$,35.1551894,-89.997308,"645 N Mclean Blvd, Memphis, TN 38107",Memphis,TN,"Italian, Southern"
Boujee Bistro,3.4,7,,35.14675,-90.05191,"60 N Main St, Memphis, TN 38103",Memphis,TN,"Lounges, Food, Breakfast & Brunch"
Texas de Brazil,3.7,398,$$$,35.141021,-90.051701,"150 Peabody Pl, Ste 103, Memphis, TN 38103",Memphis,TN,"Steakhouses, Brazilian, Venues & Event Spaces"
Slider Inn - Midtown,3.5,400,$$,35.1317171,-89.9911549,"2117 Peabody Ave, Memphis, TN 38104",Memphis,TN,"Burgers, Bars, American"
Uncle Buck's Fishbowl & Grill,1.8,296,$$,35.15619739494,-90.051839388907,"1 Bass Pro Dr, Memphis, TN 38105",Memphis,TN,"American, Bowling"
Coletta's Italian Restaurant,3.2,128,$$,35.10931,-90.02714,"1063 S Pkwy E, Memphis, TN 38106",Memphis,TN,"Italian, Pizza, Barbeque"
Public House,4.5,978,$$,35.0430645,-85.30916289999999,"1110 Market St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Southern"
Wooden City,4.7,191,$$,35.054446,-85.311021,"203 Broad St, Chattanooga, TN 37402",Chattanooga,TN,"Tapas/Small Plates, Pizza, New American"
Calliope,4.8,119,$$$,35.04378409171898,-85.3034223,"422 E M L King Blvd, Chattanooga, TN 37403",Chattanooga,TN,"Cocktail Bars, Seafood, Caterers"
State of Confusion,4.3,641,$$,35.03508183805741,-85.30422910061172,"301 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Peruvian, Breakfast & Brunch, Sandwiches"
Rosecomb,4.8,33,,35.0675587,-85.28924094950501,"921 Barton Ave, Chattanooga, TN 37405-4308",Chattanooga,TN,"Bars, Restaurants"
Naan House,5.0,5,,35.01577374753504,-85.16273577055225,"1408 Gunbarrel Rd, Ste 111, Chattanooga, TN 37421",Chattanooga,TN,Indian
Malone's,4.3,42,,35.03200390139901,-85.158464,"2094 Hamilton Place Blvd, Chattanooga, TN 37421",Chattanooga,TN,"Steakhouses, Salad, Cocktail Bars"
Frazier Five & Dime,4.6,125,,35.06222,-85.30801,"16 Frazier Ave, Chattanooga, TN 37405",Chattanooga,TN,"New American, Bars"
Old Man Rivers Table and Tavern,4.9,70,,35.100087,-85.328083,"118 Cross St, Chattanooga, TN 37405",Chattanooga,TN,"Southern, Cocktail Bars, Seafood"
2nd,4.5,31,,35.036279024096494,-85.31114319999999,"1601 Cowart St, Chattanooga, TN 37408",Chattanooga,TN,"Soup, American, Cocktail Bars"
The FEED Co Table & Tavern,4.3,1000,$$,35.037233,-85.309502,"201 W Main St, Chattanooga, TN 37408",Chattanooga,TN,"Bars, American, Music Venues"
Blue Moose Burgers & Wings,4.0,48,$$,35.0423,-85.1594,"7035 Amin Dr, Chattanooga, TN 37421",Chattanooga,TN,"Chicken Wings, Burgers"
STIR,4.2,860,$$,35.0370335,-85.3071999,"1444 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Cocktail Bars, New American"
Alleia,4.5,850,$$$,35.03619,-85.30668,"25 E Main St, Chattanooga, TN 37408",Chattanooga,TN,Italian
1885 Grill,4.4,836,$$,35.0099669436419,-85.3282701596618,"3914 St Elmo Ave, Chattanooga, TN 37409",Chattanooga,TN,"Seafood, New American, Breakfast & Brunch"
Attack of the Tatsu,4.3,188,$$,35.04649,-85.3076,"818 Georgia Ave, Ste 118, Chattanooga, TN 37402",Chattanooga,TN,"Ramen, Cocktail Bars, Whiskey Bars"
Main Street Meats,4.5,543,$$,35.0351902,-85.3045803,"217 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Butcher, American, Burgers"
Company Chattanooga,4.5,28,,35.03807,-85.30783,"1409 Market St, Kinley, Chattanooga, TN 37402",Chattanooga,TN,"Southern, Bars, Tapas/Small Plates"
Scottie's On The River,3.7,592,$$,35.054384,-85.320672,"491 Riverfront Pkwy, Chattanooga, TN 37402",Chattanooga,TN,"Seafood, Steakhouses, Cocktail Bars"
Blackstone Grille,4.1,7,,35.0194139,-85.36730361012754,"3018 Cummings Hwy, Ste H, Chattanooga, TN 37419",Chattanooga,TN,"Steakhouses, Seafood, Sandwiches"
Riverport Grille,4.5,50,$$,35.05385,-85.31018,"224 Broad St, Chattanooga, TN 37402",Chattanooga,TN,American
Boathouse Rotisserie & Raw Bar,4.2,896,$$,35.055290082573116,-85.28342638027654,"1459 Riverside Dr, Chattanooga, TN 37406",Chattanooga,TN,"American, Seafood, Bars"
Giardino,4.5,174,$$,35.01233,-85.27265,"2503 Westside Dr, Chattanooga, TN 37407",Chattanooga,TN,Italian
Bridgeman's Chophouse,4.3,143,,35.0459253,-85.311153,"107 West Mlk Blvd, Chattanooga, TN 37402",Chattanooga,TN,Steakhouses
Agave & Rye - Chattanooga,4.1,541,$$,35.05518,-85.31216,"185 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,"Tacos, Cocktail Bars, New American"
On The Rice,4.5,11,,35.003143353656455,-85.14833316206932,"8142 E Brainerd Rd, Ste 108, Chattanooga, TN 37421",Chattanooga,TN,Korean
The Bitter Alibi,4.4,349,$$,35.045093536377,-85.3055648803711,"825 Houston St, Chattanooga, TN 37403",Chattanooga,TN,"Bars, Breakfast & Brunch, New American"
Little Coyote,4.3,78,,35.00979355256887,-85.32769828186935,"3950 Tennessee Ave, Chattanooga, TN 37409",Chattanooga,TN,Mexican
Mayan Kitchen,4.4,490,$$,35.05068771973665,-85.31110406441938,"507 Broad St, Chattanooga, TN 37402",Chattanooga,TN,Latin American
Tupelo Honey Southern Kitchen & Bar,4.1,1093,$$,35.04307,-85.30885,"1110 Market St, Ste 121, Chattanooga, TN 37402",Chattanooga,TN,"Breakfast & Brunch, Southern, American"
Zaya 1943 Korean Steakhouse,4.5,170,,35.06378986066441,-85.31208232482184,"300 Cherokee Blvd, Ste 125, Chattanooga, TN 37405",Chattanooga,TN,"Steakhouses, Korean, Cocktail Bars"
Ernest Chinese,4.1,83,,35.03589072225447,-85.3044728,"55 Johnson St, Chattanooga, TN 37408",Chattanooga,TN,Chinese
Lo Main,4.5,34,,35.02394,-85.27337,"2315 E Main St, Chattanooga, TN 37404",Chattanooga,TN,"Speakeasies, Burgers"
City Cafe Diner,4.6,16,,35.05048424327036,-85.31086354555771,"511 Broad St, Chattanooga, TN 37402",Chattanooga,TN,"Diners, Burgers, American"
Ruby Sunshine Chattanooga,4.3,448,$$,35.05194,-85.30994,"405 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Breakfast & Brunch, Cocktail Bars, Sandwiches"
Tony's Pasta Shop and Trattoria,4.0,794,$$,35.054357,-85.30511,"212 High St, Bluff View Art District, Chattanooga, TN 37403",Chattanooga,TN,Italian
Chi Chi Charred Chicken,5.0,6,,35.046717,-85.309768,"811 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Chicken Wings, Sandwiches, Salad"
Bluegrass Grill,4.5,471,$$,35.03573,-85.30584,"55 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Southern, Sandwiches, Breakfast & Brunch"
Urban Stack,4.2,1314,$$,35.03926,-85.30861,"12 W 13th St, Chattanooga, TN 37402",Chattanooga,TN,"Burgers, Lounges"
Jack Brown's Beer & Burger Joint - Chattanooga,4.3,218,$$,35.04619,-85.30786,"818 Georgia Ave, Chattanooga, TN 37402",Chattanooga,TN,"Beer Bar, Burgers, American"
Community Pie - Downtown,4.3,778,$$,35.046446,-85.308901,"850 Market St, Ste 100, Chattanooga, TN 37402",Chattanooga,TN,"Pizza, Salad, Bars"
Parkway Pourhouse,4.2,149,$$,35.05099,-85.32172,"801 Riverfront Pkwy, Chattanooga, TN 37402",Chattanooga,TN,"Cajun/Creole, Burgers, Cocktail Bars"
Brewhaus,4.3,491,$$,35.06204073816693,-85.306172085902,"224 Frazier Ave, Chattanooga, TN 37405",Chattanooga,TN,"German, New American, Gastropubs"
Milk & Honey,4.4,946,$$,35.0641,-85.30913,"135 N Market St, Chattanooga, TN 37405",Chattanooga,TN,"Cafes, Coffee & Tea, Breakfast & Brunch"
Kai Bistro,4.5,51,,35.0332203,-85.29910839610586,"625 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Asian Fusion, Korean, Salad"
Han-Mi,4.5,190,$$,35.020864,-85.320737,"3103 Broad St, Chattanooga, TN 37408",Chattanooga,TN,"Korean, Asian Fusion"
Champy's Famous Fried Chicken,4.3,1014,$$,35.0432243,-85.302122,"526 E Ml King Blvd, Chattanooga, TN 37403",Chattanooga,TN,"Southern, Chicken Wings, Beer Bar"
St John's Restaurant,4.4,272,$$$,35.04727617520187,-85.3120465,"729 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Seafood"
Tremont Tavern,4.5,381,$$,35.0693628253761,-85.2893648314542,"1203 Hixson Pike, Chattanooga, TN 37405",Chattanooga,TN,"Pubs, Burgers"
Opa Greek Restaurants,4.3,337,$$,35.06166,-85.30524,"249 River St, Ste 0, Chattanooga, TN 37405",Chattanooga,TN,Greek
Whitebird,4.1,160,$$,35.05530062544613,-85.30752354933824,"102 Walnut St, Chattanooga, TN 37403",Chattanooga,TN,"New American, Breakfast & Brunch, Cocktail Bars"
Easy Bistro,4.4,122,,35.046926,-85.311859,"801 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Southern"
Puckett's Restaurant,3.8,486,$$,35.055351407512255,-85.31002699999999,"2 W Aquarium Way, Chattanooga, TN 37402",Chattanooga,TN,"Southern, Breakfast & Brunch, Barbeque"
Cesario’s Pizzeria,4.3,20,,34.981476,-85.28867,"321 Mcfarland  Ave, Rossville, GA 30741",Chattanooga,TN,Pizza
Two Ten Jack,3.8,527,$$,35.0427550928845,-85.3087406363998,"1110 Market St, Ste FC4, Chattanooga, TN 37402",Chattanooga,TN,"Ramen, Izakaya, Cocktail Bars"
Bela Lisboa,4.1,226,$$,35.06185,-85.30398,"417 Frazier Ave, Ste 104, Chattanooga, TN 37405",Chattanooga,TN,"Portuguese, Mediterranean"
River Drifters,4.5,122,$$,35.11157,-85.36538,"1925 Suck Creek Rd, Chattanooga, TN 37405",Chattanooga,TN,"Beer Bar, Rafting/Kayaking, American"
Yellow Deli,4.4,331,$$,35.0444456212144,-85.2969109999381,"737 McCallie Ave, Chattanooga, TN 37403",Chattanooga,TN,"Coffee & Tea, Bakeries, Delis"
Old Gilman Grill,4.1,215,$$$,35.04684,-85.31233,"216 West 8th St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Breakfast & Brunch, Cocktail Bars"
Neutral Ground,4.8,4,,35.007685619862876,-85.21078798446926,"5704 Marlin Rd, Bldg 6000, Chattanooga, TN 37411",Chattanooga,TN,Cajun/Creole
Paloma Bar de Tapas,4.4,44,$$,35.04708,-85.31276935222954,"801 Pine St, Chattanooga, TN 37402",Chattanooga,TN,"Tapas Bars, Wine Bars, Cocktail Bars"
Home,3.8,12,,35.05184012635321,-85.30994599493016,"409 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Desserts, Tapas/Small Plates, Cocktail Bars"
SideTrack,4.4,234,$$,35.10502,-85.27253,"3514 Hixson Pike, Chattanooga, TN 37415",Chattanooga,TN,"American, Cocktail Bars"
Maple Street Biscuit Company - City Center,4.4,1468,$$,35.0518036,-85.3108902,"407 Broad St, Chattanooga, TN 37402",Chattanooga,TN,"Breakfast & Brunch, Coffee & Tea"
Number Ten,4.3,41,,35.0278819,-85.2999215,"1925 Myrtle St, Ste 101, Chattanooga, TN 37408",Chattanooga,TN,Steakhouses
Bollywood Tacos,4.6,109,,35.035354,-85.304902,"203 E Main St, Chattanooga, TN 37408",Chattanooga,TN,Tacos
The Flaming Rooster,4.5,102,$,35.033750087494774,-85.31302012503147,"1900 Broad St, Chattanooga, TN 37408",Chattanooga,TN,Chicken Shop
Basecamp Bar & Restaurant,4.3,185,$$,35.06167,-85.30508,"346 Frazier Ave, Chattanooga, TN 37405",Chattanooga,TN,"Bars, Southern, Salad"
Cherry Street Tavern,4.4,16,,35.04774,-85.308654,"719 Cherry St, Chattanooga, TN 37402",Chattanooga,TN,"British, Pubs"
Alimentari,4.0,159,$$,35.04722,-85.31308,"801 Pine St, Chattanooga, TN 37402",Chattanooga,TN,"Italian, Bars"
Shadys Corner,3.8,26,,35.03243061680016,-85.29548494957203,"1402 Cemetery Ave, Chattanooga, TN 37408",Chattanooga,TN,"Bars, Delis, Sandwiches"
Mean Jeen's,3.3,4,,35.02651022591737,-85.28169862926006,"1800 E Main St, Chattanooga, TN 37404",Chattanooga,TN,"Cocktail Bars, Mexican, Beer Bar"
Common Table,4.2,55,$$,35.01568302461278,-85.32400524356191,"3413 Broad St, Chattanooga, TN 37409",Chattanooga,TN,"American, Breakfast & Brunch"
Sake Roll & Grill,4.4,36,,35.01118,-85.216804,"5621 Brainerd Rd, Chattanooga, TN 37411",Chattanooga,TN,"Japanese, Sushi Bars, Bubble Tea"
Aretha Frankensteins,3.5,741,$$,35.06692595237439,-85.29856043716583,"518 Tremont St, Chattanooga, TN 37405",Chattanooga,TN,"American, Breakfast & Brunch"
Taqueria Jalisco - ANIA,4.5,438,$$,35.033073,-85.304413,"1639 Rossville Ave, Chattanooga, TN 37408",Chattanooga,TN,"Mexican, Cocktail Bars"
Pickle Barrel Restaurant,3.4,412,$$,35.044763,-85.309033,"1012 Market St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Dive Bars"
Uncle Larry's,4.8,251,$$,35.0420733997648,-85.2986379048519,"736 Mlk Blvd, Chattanooga, TN 37403",Chattanooga,TN,"Seafood, Fish & Chips"
IL Primo,4.4,231,$$,35.0686740225998,-85.288988104444,"1100 Hixson Pike, Chattanooga, TN 37405",Chattanooga,TN,"Cocktail Bars, Italian"
Amada Tapas,4.5,26,,35.0393817433608,-85.3134191734451,"1413 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,Tapas Bars
La Cabriole,4.0,22,$$$,35.06021,-85.34619,"1341 Burgess Rd, Chattanooga, TN 37419",Chattanooga,TN,"French, Desserts, Soup"
Hennen's,4.0,424,$$$,35.05494,-85.31214,"193 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,"Steakhouses, Bars, Seafood"
Goodfellas Pizzeria,3.9,171,$$,35.040082,-85.306103,"1208 King St, Ste 105, Chattanooga, TN 37403",Chattanooga,TN,"Pizza, Whiskey Bars, Cocktail Bars"
Ichi Ramen,5.0,2,,35.12582,-85.242143,"5241 Hwy 153, Hixson, TN 37343",Chattanooga,TN,"Sushi Bars, Ramen"
HiFi Clyde's Chattanooga,4.2,406,$$,35.0364999,-85.3091479,"122 W Main St, Chattanooga, TN 37408",Chattanooga,TN,"New American, Sports Bars, Barbeque"
Proof Bar and Incubator,4.4,32,$$,35.04389,-85.303486,"422 E Mlk Blvd, Chattanooga, TN 37403",Chattanooga,TN,"Bars, American"
Honey Seed,4.3,148,$$,35.03413589070309,-85.30870003725099,"1705 Market St, Ste 105, Chattanooga, TN 37408",Chattanooga,TN,"Bagels, Pizza, Breakfast & Brunch"
CAVA,4.3,19,,35.12662243464224,-85.24007916450502,"454 Northgate Mall Dr, Hixson, TN 37343",Chattanooga,TN,"Mediterranean, Salad"
Hello Monty,4.2,105,$$,35.037262685821204,-85.31065848121467,"306 W Main St, Chattanooga, TN 37408",Chattanooga,TN,"New American, Brewpubs, Cocktail Bars"
White Duck Taco Shop,4.0,1,,35.03771335648945,-85.27899810246484,"1519 McCallie Ave, Chattanooga, TN 37404",Chattanooga,TN,"Tacos, Beer Bar, Cocktail Bars"
Blue Orleans Seafood Restaurant,4.0,427,$$,35.03637343747595,-85.30753503034146,"1463 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Cajun/Creole, Seafood"
The Social,4.3,71,$$,35.0422778796406,-85.3087114915252,"1110 Market St, Ste 103, Chattanooga, TN 37402",Chattanooga,TN,"New American, Lounges, Cocktail Bars"
Apna Kitchen,4.4,89,,34.98987,-85.21702,"5908 Ringgold Rd, Chattanooga, TN 37412",Chattanooga,TN,Indian
The Daily Ration,4.2,279,$$,35.06986,-85.28968,"1220 Dartmouth St, Chattanooga, TN 37405",Chattanooga,TN,"Breakfast & Brunch, New American, Cocktail Bars"
